id,created_at,retweet_count,favorite_count,deleted,time_downloaded
887476862112342016,2017-07-19 0:59:07,0.0,0.0,0,2019-07-12 12:25
887472592214409217,2017-07-19 0:42:09,0.0,0.0,0,2019-07-12 12:25
887464354311946240,2017-07-19 0:09:25,,,1,2019-07-12 12:25
887424888662888448,2017-07-18 21:32:35,,,1,2019-07-12 12:25
887418507813568514,2017-07-18 21:07:14,1.0,0.0,0,2019-07-12 12:25
887416691419774976,2017-07-18 21:00:01,0.0,0.0,0,2019-07-12 12:25
887414464806477824,2017-07-18 20:51:10,0.0,0.0,0,2019-07-12 12:25
887397849473744896,2017-07-18 19:45:09,0.0,0.0,0,2019-07-12 12:25
887390710311272448,2017-07-18 19:16:46,1.0,2.0,0,2019-07-12 12:25
887387279219605504,2017-07-18 19:03:08,,,1,2019-07-12 12:25
887383144009216001,2017-07-18 18:46:42,1.0,3.0,0,2019-07-12 12:25
887382037245476864,2017-07-18 18:42:19,,,1,2019-07-12 12:25
887372046077804545,2017-07-18 18:02:37,1.0,0.0,0,2019-07-12 12:25
887364217153650688,2017-07-18 17:31:30,0.0,1.0,0,2019-07-12 12:25
887359690899939328,2017-07-18 17:13:31,10.0,0.0,0,2019-07-12 12:25
887356469754155008,2017-07-18 17:00:43,10.0,0.0,0,2019-07-12 12:25
887355859541442564,2017-07-18 16:58:17,1.0,1.0,0,2019-07-12 12:25
887345976477757441,2017-07-18 16:19:01,1.0,0.0,0,2019-07-12 12:25
887328522779447296,2017-07-18 15:09:40,0.0,1.0,0,2019-07-12 12:25
887322361782980608,2017-07-18 14:45:11,0.0,0.0,0,2019-07-12 12:25
887320897106739200,2017-07-18 14:39:22,0.0,0.0,0,2019-07-12 12:25
887318490717310976,2017-07-18 14:29:48,,,1,2019-07-12 12:25
887315772183371777,2017-07-18 14:19:00,1.0,3.0,0,2019-07-12 12:25
887315574350532608,2017-07-18 14:18:13,0.0,0.0,0,2019-07-12 12:25
887314147465191424,2017-07-18 14:12:32,0.0,1.0,0,2019-07-12 12:25
887305525141970944,2017-07-18 13:38:17,0.0,0.0,0,2019-07-12 12:25
887305522453520384,2017-07-18 13:38:16,0.0,0.0,0,2019-07-12 12:25
887285720133636096,2017-07-18 12:19:35,,,1,2019-07-12 12:25
887285719307366400,2017-07-18 12:19:35,,,1,2019-07-12 12:25
887279094559264768,2017-07-18 11:53:15,,,1,2019-07-12 12:25
887267253191823360,2017-07-18 11:06:12,0.0,0.0,0,2019-07-12 12:25
887267236620099584,2017-07-18 11:06:08,0.0,0.0,0,2019-07-12 12:25
887228214476775424,2017-07-18 8:31:04,,,1,2019-07-12 12:25
887208869503434752,2017-07-18 7:14:12,,,1,2019-07-12 12:25
887186882844667904,2017-07-18 5:46:50,,,1,2019-07-12 12:25
887180150978166784,2017-07-18 5:20:05,0.0,0.0,0,2019-07-12 12:25
887153569912291329,2017-07-18 3:34:28,,,1,2019-07-12 12:25
887153477272485888,2017-07-18 3:34:06,0.0,0.0,0,2019-07-12 12:25
887118007041835009,2017-07-18 1:13:09,0.0,0.0,0,2019-07-12 12:25
887114516483506181,2017-07-18 0:59:17,2.0,0.0,0,2019-07-12 12:25
887092691443515392,2017-07-17 23:32:33,0.0,0.0,0,2019-07-12 12:25
887040009236348928,2017-07-17 20:03:13,,,1,2019-07-12 12:25
887035725266300930,2017-07-17 19:46:11,0.0,0.0,0,2019-07-12 12:25
886990938123284480,2017-07-17 16:48:13,0.0,0.0,0,2019-07-12 12:25
886977603722256384,2017-07-17 15:55:14,10.0,0.0,0,2019-07-12 12:25
886977020747546624,2017-07-17 15:52:55,10.0,12.0,0,2019-07-12 12:25
886968306497880068,2017-07-17 15:18:18,0.0,4.0,0,2019-07-12 12:25
886967547811119106,2017-07-17 15:15:17,0.0,0.0,0,2019-07-12 12:25
886936296022839297,2017-07-17 13:11:06,2.0,0.0,0,2019-07-12 12:25
886936216989569025,2017-07-17 13:10:47,2.0,2.0,0,2019-07-12 12:25
886909385523445760,2017-07-17 11:24:10,0.0,0.0,0,2019-07-12 12:25
886896307884900352,2017-07-17 10:32:12,0.0,0.0,0,2019-07-12 12:25
886891003231195136,2017-07-17 10:11:07,0.0,0.0,0,2019-07-12 12:25
886880195520503808,2017-07-17 9:28:10,0.0,0.0,0,2019-07-12 12:25
886844715974275073,2017-07-17 7:07:11,,,1,2019-07-12 12:25
886838151892746240,2017-07-17 6:41:06,0.0,0.0,0,2019-07-12 12:25
886835474719027200,2017-07-17 6:30:28,,,1,2019-07-12 12:25
886831359850840064,2017-07-17 6:14:07,,,1,2019-07-12 12:25
886816683947642880,2017-07-17 5:15:48,,,1,2019-07-12 12:25
886814917407408128,2017-07-17 5:08:47,0.0,0.0,0,2019-07-12 12:25
886801619312103425,2017-07-17 4:15:56,,,1,2019-07-12 12:25
886798214405521408,2017-07-17 4:02:24,,,1,2019-07-12 12:25
886744992429076480,2017-07-17 0:30:55,,,1,2019-07-12 12:25
886724415240650752,2017-07-16 23:09:09,0.0,0.0,0,2019-07-12 12:25
886718877010468864,2017-07-16 22:47:09,,,1,2019-07-12 12:25
886713851953020928,2017-07-16 22:27:11,0.0,0.0,0,2019-07-12 12:25
886690443097808900,2017-07-16 20:54:10,,,1,2019-07-12 12:25
886685020210855936,2017-07-16 20:32:37,0.0,0.0,0,2019-07-12 12:25
886681507405889536,2017-07-16 20:18:39,,,1,2019-07-12 12:25
886681505854042112,2017-07-16 20:18:39,,,1,2019-07-12 12:25
886680630951419904,2017-07-16 20:15:10,0.0,0.0,0,2019-07-12 12:25
886675354823278592,2017-07-16 19:54:12,0.0,0.0,0,2019-07-12 12:25
886673341041463297,2017-07-16 19:46:12,0.0,0.0,0,2019-07-12 12:25
886661751466450944,2017-07-16 19:00:09,,,1,2019-07-12 12:25
886658731362013186,2017-07-16 18:48:09,0.0,1.0,0,2019-07-12 12:25
886638111031140352,2017-07-16 17:26:13,0.0,0.0,0,2019-07-12 12:25
886635331327451137,2017-07-16 17:15:10,0.0,0.0,0,2019-07-12 12:25
886633781125406720,2017-07-16 17:09:00,,,1,2019-07-12 12:25
886630288209584132,2017-07-16 16:55:08,,,1,2019-07-12 12:26
886581215939051521,2017-07-16 13:40:08,0.0,0.0,0,2019-07-12 12:26
886580036412821504,2017-07-16 13:35:27,,,1,2019-07-12 12:26
886578195637477377,2017-07-16 13:28:08,0.0,0.0,0,2019-07-12 12:26
886538681590333442,2017-07-16 10:51:07,0.0,0.0,0,2019-07-12 12:26
886536173073584129,2017-07-16 10:41:09,0.0,0.0,0,2019-07-12 12:26
886531435737362432,2017-07-16 10:22:19,,,1,2019-07-12 12:26
886505216379502592,2017-07-16 8:38:08,0.0,0.0,0,2019-07-12 12:26
886437775892807680,2017-07-16 4:10:09,0.0,0.0,0,2019-07-12 12:26
886423176955035648,2017-07-16 3:12:08,,,1,2019-07-12 12:26
886423127135322112,2017-07-16 3:11:57,,,1,2019-07-12 12:26
886419868333072386,2017-07-16 2:59:00,,,1,2019-07-12 12:26
886416548516298753,2017-07-16 2:45:48,0.0,0.0,0,2019-07-12 12:26
886415125862785024,2017-07-16 2:40:09,0.0,0.0,0,2019-07-12 12:26
886413344625745920,2017-07-16 2:33:04,0.0,0.0,0,2019-07-12 12:26
886400359689850881,2017-07-16 1:41:28,,,1,2019-07-12 12:26
886393264693063681,2017-07-16 1:13:17,,,1,2019-07-12 12:26
886393257856335872,2017-07-16 1:13:15,,,1,2019-07-12 12:26
886393256136671232,2017-07-16 1:13:15,,,1,2019-07-12 12:26
886393256015155200,2017-07-16 1:13:15,,,1,2019-07-12 12:26
886393255578947584,2017-07-16 1:13:15,,,1,2019-07-12 12:26
886393254597451777,2017-07-16 1:13:14,,,1,2019-07-12 12:26
886393254211485696,2017-07-16 1:13:14,,,1,2019-07-12 12:26
886393251078430720,2017-07-16 1:13:14,,,1,2019-07-12 12:26
886393248289247232,2017-07-16 1:13:13,,,1,2019-07-12 12:26
886393247945302016,2017-07-16 1:13:13,,,1,2019-07-12 12:26
886393247047622656,2017-07-16 1:13:13,,,1,2019-07-12 12:26
886393242480107523,2017-07-16 1:13:12,,,1,2019-07-12 12:26
886393242459152384,2017-07-16 1:13:12,,,1,2019-07-12 12:26
886393240643018752,2017-07-16 1:13:11,,,1,2019-07-12 12:26
886393240370397184,2017-07-16 1:13:11,,,1,2019-07-12 12:26
886393238105473024,2017-07-16 1:13:11,,,1,2019-07-12 12:26
886393016268845057,2017-07-16 1:12:18,,,1,2019-07-12 12:26
886367056794312704,2017-07-15 23:29:08,,,1,2019-07-12 12:26
886365225330524162,2017-07-15 23:21:52,0.0,0.0,0,2019-07-12 12:26
886362154378690560,2017-07-15 23:09:40,,,1,2019-07-12 12:26
886356382794076160,2017-07-15 22:46:44,2.0,0.0,0,2019-07-12 12:26
886356381502197761,2017-07-15 22:46:43,2.0,0.0,0,2019-07-12 12:26
886340404911546369,2017-07-15 21:43:14,0.0,0.0,0,2019-07-12 12:26
886336145226903552,2017-07-15 21:26:19,,,1,2019-07-12 12:26
886300732743233536,2017-07-15 19:05:36,0.0,0.0,0,2019-07-12 12:26
886252333910249472,2017-07-15 15:53:16,4.0,0.0,0,2019-07-12 12:26
886250544913825792,2017-07-15 15:46:10,0.0,0.0,0,2019-07-12 12:26
886239522601697282,2017-07-15 15:02:22,2.0,1.0,0,2019-07-12 12:26
886235779864940544,2017-07-15 14:47:30,,,1,2019-07-12 12:26
886234295551102976,2017-07-15 14:41:36,,,1,2019-07-12 12:26
886232691435122689,2017-07-15 14:35:13,0.0,0.0,0,2019-07-12 12:26
886221346656591876,2017-07-15 13:50:08,,,1,2019-07-12 12:26
886221345079480320,2017-07-15 13:50:08,,,1,2019-07-12 12:26
886221343242428416,2017-07-15 13:50:08,,,1,2019-07-12 12:26
886221342214836224,2017-07-15 13:50:07,,,1,2019-07-12 12:26
886221342130921472,2017-07-15 13:50:07,,,1,2019-07-12 12:26
886221341958881280,2017-07-15 13:50:07,,,1,2019-07-12 12:26
886221341438820352,2017-07-15 13:50:07,,,1,2019-07-12 12:26
886221339245166594,2017-07-15 13:50:07,,,1,2019-07-12 12:26
886221338238607360,2017-07-15 13:50:06,,,1,2019-07-12 12:26
886221338200817664,2017-07-15 13:50:06,,,1,2019-07-12 12:26
886221337743704064,2017-07-15 13:50:06,,,1,2019-07-12 12:26
886221336854396928,2017-07-15 13:50:06,,,1,2019-07-12 12:26
886221336393129985,2017-07-15 13:50:06,,,1,2019-07-12 12:26
886221336200093696,2017-07-15 13:50:06,,,1,2019-07-12 12:26
886221336128782336,2017-07-15 13:50:06,,,1,2019-07-12 12:26
886221334547636230,2017-07-15 13:50:06,,,1,2019-07-12 12:26
886221333897527298,2017-07-15 13:50:05,,,1,2019-07-12 12:26
886221333876494336,2017-07-15 13:50:05,,,1,2019-07-12 12:26
886221333629091840,2017-07-15 13:50:05,,,1,2019-07-12 12:26
886221333062795265,2017-07-15 13:50:05,,,1,2019-07-12 12:26
886221330814615552,2017-07-15 13:50:05,,,1,2019-07-12 12:26
886220892421984257,2017-07-15 13:48:20,,,1,2019-07-12 12:26
886220891503423488,2017-07-15 13:48:20,,,1,2019-07-12 12:26
886217171679891457,2017-07-15 13:33:33,0.0,2.0,0,2019-07-12 12:26
886215315117322240,2017-07-15 13:26:10,0.0,0.0,0,2019-07-12 12:26
886210398084415488,2017-07-15 13:06:38,0.0,0.0,0,2019-07-12 12:26
886205091329527809,2017-07-15 12:45:33,,,1,2019-07-12 12:26
886194937435258880,2017-07-15 12:05:12,,,1,2019-07-12 12:26
886189899409444864,2017-07-15 11:45:11,,,1,2019-07-12 12:26
886188374939148288,2017-07-15 11:39:07,0.0,0.0,0,2019-07-12 12:26
886167532989820928,2017-07-15 10:16:18,,,1,2019-07-12 12:26
886110036849774593,2017-07-15 6:27:50,,,1,2019-07-12 12:26
886107257712332800,2017-07-15 6:16:47,,,1,2019-07-12 12:26
886102571630198784,2017-07-15 5:58:10,,,1,2019-07-12 12:26
886068332121669632,2017-07-15 3:42:07,0.0,0.0,0,2019-07-12 12:26
886059781613539330,2017-07-15 3:08:08,0.0,0.0,0,2019-07-12 12:26
886055831153848321,2017-07-15 2:52:26,7.0,0.0,0,2019-07-12 12:26
886053647330758656,2017-07-15 2:43:46,7.0,0.0,0,2019-07-12 12:26
886034954995544064,2017-07-15 1:29:29,4.0,0.0,0,2019-07-12 12:26
886013983165042688,2017-07-15 0:06:09,0.0,0.0,0,2019-07-12 12:26
886008175052242944,2017-07-14 23:43:04,0.0,0.0,0,2019-07-12 12:26
886002696448344065,2017-07-14 23:21:18,7.0,0.0,0,2019-07-12 12:26
885993839755964416,2017-07-14 22:46:07,7.0,0.0,0,2019-07-12 12:26
885979891316994050,2017-07-14 21:50:41,7.0,0.0,0,2019-07-12 12:26
885975245458427904,2017-07-14 21:32:13,0.0,1.0,0,2019-07-12 12:26
885974740850032640,2017-07-14 21:30:13,0.0,0.0,0,2019-07-12 12:26
885966552625029120,2017-07-14 20:57:41,,,1,2019-07-12 12:26
885965377783595008,2017-07-14 20:53:01,,,1,2019-07-12 12:26
885964300568932352,2017-07-14 20:48:44,7.0,0.0,0,2019-07-12 12:26
885963173588746240,2017-07-14 20:44:15,,,1,2019-07-12 12:26
885957852380016640,2017-07-14 20:23:06,,,1,2019-07-12 12:26
885952865159843840,2017-07-14 20:03:17,7.0,0.0,0,2019-07-12 12:26
885935287272189952,2017-07-14 18:53:27,3.0,0.0,0,2019-07-12 12:26
885926683949146112,2017-07-14 18:19:15,0.0,0.0,0,2019-07-12 12:26
885922785054347265,2017-07-14 18:03:46,7.0,20.0,0,2019-07-12 12:26
885921904061628416,2017-07-14 18:00:16,,,1,2019-07-12 12:26
885921893852651520,2017-07-14 18:00:13,,,1,2019-07-12 12:26
885921198613331973,2017-07-14 17:57:28,,,1,2019-07-12 12:26
885921193920000001,2017-07-14 17:57:26,,,1,2019-07-12 12:26
885918759961083905,2017-07-14 17:47:46,4.0,0.0,0,2019-07-12 12:26
885906375553019904,2017-07-14 16:58:33,3.0,0.0,0,2019-07-12 12:26
885906290177736704,2017-07-14 16:58:13,0.0,0.0,0,2019-07-12 12:26
885895844599218176,2017-07-14 16:16:43,4.0,0.0,0,2019-07-12 12:26
885895669994606592,2017-07-14 16:16:01,4.0,6.0,0,2019-07-12 12:26
885886198241263616,2017-07-14 15:38:23,0.0,7.0,0,2019-07-12 12:26
885885902110830592,2017-07-14 15:37:12,3.0,0.0,0,2019-07-12 12:26
885883217063981056,2017-07-14 15:26:32,0.0,0.0,0,2019-07-12 12:26
885883056376119301,2017-07-14 15:25:54,3.0,2.0,0,2019-07-12 12:26
885874385701265408,2017-07-14 14:51:26,,,1,2019-07-12 12:26
885860742074843136,2017-07-14 13:57:14,0.0,0.0,0,2019-07-12 12:26
885845888656003072,2017-07-14 12:58:12,,,1,2019-07-12 12:26
885844113018413056,2017-07-14 12:51:09,,,1,2019-07-12 12:26
885813676770570242,2017-07-14 10:50:12,0.0,0.0,0,2019-07-12 12:26
885780699176816641,2017-07-14 8:39:10,,,1,2019-07-12 12:26
885763322846380032,2017-07-14 7:30:07,0.0,0.0,0,2019-07-12 12:26
885757792283312128,2017-07-14 7:08:08,0.0,0.0,0,2019-07-12 12:26
885754778109616128,2017-07-14 6:56:10,0.0,0.0,0,2019-07-12 12:26
885734926552780801,2017-07-14 5:37:17,,,1,2019-07-12 12:26
885716286549798913,2017-07-14 4:23:13,0.0,0.0,0,2019-07-12 12:26
885707457581862912,2017-07-14 3:48:08,0.0,0.0,0,2019-07-12 12:26
885700882326794241,2017-07-14 3:22:00,6.0,0.0,0,2019-07-12 12:26
885694612366544897,2017-07-14 2:57:05,0.0,0.0,0,2019-07-12 12:26
885692598123339776,2017-07-14 2:49:05,0.0,0.0,0,2019-07-12 12:26
885689992915423232,2017-07-14 2:38:44,6.0,0.0,0,2019-07-12 12:26
885684816494026753,2017-07-14 2:18:10,0.0,0.0,0,2019-07-12 12:26
885684310761656320,2017-07-14 2:16:09,0.0,0.0,0,2019-07-12 12:26
885683063350362113,2017-07-14 2:11:12,0.0,0.0,0,2019-07-12 12:26
885682799230935040,2017-07-14 2:10:09,0.0,0.0,0,2019-07-12 12:26
885607189896765441,2017-07-13 21:09:42,,,1,2019-07-12 12:26
885597238054879233,2017-07-13 20:30:09,,,1,2019-07-12 12:26
885590716763652096,2017-07-13 20:04:15,,,1,2019-07-12 12:26
885581438896046080,2017-07-13 19:27:22,6.0,0.0,0,2019-07-12 12:26
885580358250528768,2017-07-13 19:23:05,6.0,0.0,0,2019-07-12 12:26
885579369426468864,2017-07-13 19:19:09,,,1,2019-07-12 12:26
885575837331800064,2017-07-13 19:05:07,0.0,0.0,0,2019-07-12 12:26
885575495160655878,2017-07-13 19:03:45,,,1,2019-07-12 12:26
885565539094937600,2017-07-13 18:24:12,0.0,0.0,0,2019-07-12 12:26
885555666877808647,2017-07-13 17:44:58,0.0,1.0,0,2019-07-12 12:26
885521870472318979,2017-07-13 15:30:40,6.0,0.0,0,2019-07-12 12:26
885520538462040064,2017-07-13 15:25:23,6.0,6.0,0,2019-07-12 12:26
885510000327536640,2017-07-13 14:43:30,0.0,0.0,0,2019-07-12 12:26
885507750926614528,2017-07-13 14:34:34,3.0,0.0,0,2019-07-12 12:26
885506996929257472,2017-07-13 14:31:34,0.0,0.0,0,2019-07-12 12:26
885505392352018433,2017-07-13 14:25:12,,,1,2019-07-12 12:26
885497579366232064,2017-07-13 13:54:09,1.0,0.0,0,2019-07-12 12:26
885497290441584640,2017-07-13 13:53:00,1.0,3.0,0,2019-07-12 12:26
885495343340826625,2017-07-13 13:45:16,0.0,0.0,0,2019-07-12 12:26
885485655559720960,2017-07-13 13:06:46,1.0,0.0,0,2019-07-12 12:26
885483156232654849,2017-07-13 12:56:50,,,1,2019-07-12 12:26
885439683454312448,2017-07-13 10:04:05,,,1,2019-07-12 12:26
885439545881358337,2017-07-13 10:03:33,,,1,2019-07-12 12:26
885436694689857538,2017-07-13 9:52:13,,,1,2019-07-12 12:26
885421304991633409,2017-07-13 8:51:04,,,1,2019-07-12 12:26
885414816403275776,2017-07-13 8:25:17,,,1,2019-07-12 12:26
885414814675226624,2017-07-13 8:25:16,,,1,2019-07-12 12:26
885414814616403968,2017-07-13 8:25:16,,,1,2019-07-12 12:26
885414813681106945,2017-07-13 8:25:16,,,1,2019-07-12 12:26
885414812968038401,2017-07-13 8:25:16,,,1,2019-07-12 12:26
885414807888814080,2017-07-13 8:25:15,,,1,2019-07-12 12:26
885414806651494400,2017-07-13 8:25:14,,,1,2019-07-12 12:26
885414806429159424,2017-07-13 8:25:14,,,1,2019-07-12 12:26
885414803220582400,2017-07-13 8:25:13,,,1,2019-07-12 12:26
885414799013666816,2017-07-13 8:25:12,,,1,2019-07-12 12:26
885414790738227200,2017-07-13 8:25:10,,,1,2019-07-12 12:26
885414684895137792,2017-07-13 8:24:45,,,1,2019-07-12 12:26
885404954868932608,2017-07-13 7:46:05,,,1,2019-07-12 12:26
885324075505115136,2017-07-13 2:24:42,2.0,0.0,0,2019-07-12 12:39
885311044989616128,2017-07-13 1:32:56,1.0,9.0,0,2019-07-12 12:39
885308719642415105,2017-07-13 1:23:41,0.0,1.0,0,2019-07-12 12:39
885307918266052609,2017-07-13 1:20:30,3.0,0.0,0,2019-07-12 12:39
885307824997314561,2017-07-13 1:20:08,3.0,8.0,0,2019-07-12 12:39
885304120420311040,2017-07-13 1:05:25,0.0,0.0,0,2019-07-12 12:39
885235449874178048,2017-07-12 20:32:32,2.0,0.0,0,2019-07-12 12:39
885229566758879232,2017-07-12 20:09:10,0.0,1.0,0,2019-07-12 12:39
885211411194011648,2017-07-12 18:57:01,0.0,0.0,0,2019-07-12 12:39
885198083432169472,2017-07-12 18:04:03,2.0,1.0,0,2019-07-12 12:39
885121862568640512,2017-07-12 13:01:11,0.0,2.0,0,2019-07-12 12:39
884940158986072067,2017-07-12 0:59:09,0.0,0.0,0,2019-07-12 12:39
884938067869655040,2017-07-12 0:50:51,0.0,1.0,0,2019-07-12 12:39
884917774379872256,2017-07-11 23:30:13,0.0,0.0,0,2019-07-12 12:39
884906713916342274,2017-07-11 22:46:16,59.0,0.0,0,2019-07-12 12:39
884547161286991873,2017-07-10 22:57:31,,,1,2019-07-12 12:39
884544731585314819,2017-07-10 22:47:52,,,1,2019-07-12 12:39
884541033438216199,2017-07-10 22:33:11,2.0,0.0,0,2019-07-12 12:39
884539807988240384,2017-07-10 22:28:18,2.0,6.0,0,2019-07-12 12:39
884537663239315456,2017-07-10 22:19:47,0.0,1.0,0,2019-07-12 12:39
884486931287085056,2017-07-10 18:58:12,0.0,2.0,0,2019-07-12 12:39
884486557503295489,2017-07-10 18:56:42,1.0,0.0,0,2019-07-12 12:39
884482884664414208,2017-07-10 18:42:07,0.0,0.0,0,2019-07-12 12:39
884474053712543744,2017-07-10 18:07:01,1.0,1.0,0,2019-07-12 12:39
884434105911398400,2017-07-10 15:28:17,0.0,1.0,0,2019-07-12 12:39
884412042580561920,2017-07-10 14:00:37,0.0,0.0,0,2019-07-12 12:39
884395698069942272,2017-07-10 12:55:40,1.0,0.0,0,2019-07-12 12:39
884395533871312899,2017-07-10 12:55:01,1.0,0.0,0,2019-07-12 12:39
884385465725571072,2017-07-10 12:15:00,0.0,0.0,0,2019-07-12 12:39
884128691248181248,2017-07-09 19:14:40,2.0,0.0,0,2019-07-12 12:39
884111173960040449,2017-07-09 18:05:04,90.0,0.0,0,2019-07-12 12:39
884093041841143808,2017-07-09 16:53:01,1.0,0.0,0,2019-07-12 12:39
884090552936914944,2017-07-09 16:43:08,1.0,2.0,0,2019-07-12 12:39
884081877648261120,2017-07-09 16:08:39,2.0,0.0,0,2019-07-12 12:39
884080360870379521,2017-07-09 16:02:38,2.0,7.0,0,2019-07-12 12:39
883482298490007552,2017-07-08 0:26:08,90.0,0.0,0,2019-07-12 12:39
883466422902542336,2017-07-07 23:23:03,1.0,0.0,0,2019-07-12 12:39
883450584971395076,2017-07-07 22:20:07,2.0,0.0,0,2019-07-12 12:39
883450071521439749,2017-07-07 22:18:05,2.0,0.0,0,2019-07-12 12:39
883446328851931136,2017-07-07 22:03:13,2.0,3.0,0,2019-07-12 12:39
883406588253319168,2017-07-07 19:25:18,,,1,2019-07-12 12:39
883404142277926912,2017-07-07 19:15:35,1.0,0.0,0,2019-07-12 12:39
883404030331858946,2017-07-07 19:15:08,1.0,2.0,0,2019-07-12 12:39
883377503263444994,2017-07-07 17:29:43,0.0,3.0,0,2019-07-12 12:39
883376413289570304,2017-07-07 17:25:23,0.0,1.0,0,2019-07-12 12:39
883366734232776706,2017-07-07 16:46:56,1.0,1.0,0,2019-07-12 12:39
883348952875061248,2017-07-07 15:36:16,2.0,0.0,0,2019-07-12 12:39
883165799401349120,2017-07-07 3:28:29,90.0,0.0,0,2019-07-12 12:39
883109701151543296,2017-07-06 23:45:34,59.0,0.0,0,2019-07-12 12:39
883101848554680321,2017-07-06 23:14:22,90.0,0.0,0,2019-07-12 12:39
883091783680446464,2017-07-06 22:34:22,2.0,0.0,0,2019-07-12 12:39
883076552468045824,2017-07-06 21:33:51,2.0,4.0,0,2019-07-12 12:39
883071538186137600,2017-07-06 21:13:56,90.0,0.0,0,2019-07-12 12:39
883042832252104704,2017-07-06 19:19:52,90.0,0.0,0,2019-07-12 12:39
883022383711473666,2017-07-06 17:58:36,0.0,2.0,0,2019-07-12 12:39
882994627179143174,2017-07-06 16:08:19,,,1,2019-07-12 12:39
882798110711349249,2017-07-06 3:07:25,2.0,0.0,0,2019-07-12 12:39
882745643688656897,2017-07-05 23:38:56,90.0,0.0,0,2019-07-12 12:39
882710389883940864,2017-07-05 21:18:51,0.0,1.0,0,2019-07-12 12:39
882705791018569728,2017-07-05 21:00:35,59.0,0.0,0,2019-07-12 12:39
882691172589850625,2017-07-05 20:02:29,1.0,0.0,0,2019-07-12 12:39
882660951199285248,2017-07-05 18:02:24,0.0,2.0,0,2019-07-12 12:39
882620979431845888,2017-07-05 15:23:34,2.0,0.0,0,2019-07-12 12:39
882620284079099905,2017-07-05 15:20:48,2.0,0.0,0,2019-07-12 12:39
882620149114785793,2017-07-05 15:20:16,2.0,1.0,0,2019-07-12 12:39
882591232333041665,2017-07-05 13:25:22,90.0,0.0,0,2019-07-12 12:39
882561848645701632,2017-07-05 11:28:36,1.0,0.0,0,2019-07-12 12:39
882554542264651776,2017-07-05 10:59:34,90.0,0.0,0,2019-07-12 12:39
882467428789354497,2017-07-05 5:13:25,90.0,0.0,0,2019-07-12 12:39
882461850067234816,2017-07-05 4:51:15,0.0,0.0,0,2019-07-12 12:39
882429219439087616,2017-07-05 2:41:35,90.0,0.0,0,2019-07-12 12:39
882425890977832960,2017-07-05 2:28:21,90.0,0.0,0,2019-07-12 12:39
882329082570125314,2017-07-04 20:03:40,90.0,0.0,0,2019-07-12 12:39
882301328474746880,2017-07-04 18:13:23,,,1,2019-07-12 12:39
882288523809759233,2017-07-04 17:22:30,59.0,0.0,0,2019-07-12 12:39
882286440499077120,2017-07-04 17:14:14,90.0,0.0,0,2019-07-12 12:39
882284505217806337,2017-07-04 17:06:32,90.0,0.0,0,2019-07-12 12:39
882281911619653632,2017-07-04 16:56:14,90.0,0.0,0,2019-07-12 12:39
882281410526052352,2017-07-04 16:54:14,90.0,0.0,0,2019-07-12 12:39
882266728260145153,2017-07-04 15:55:54,90.0,0.0,0,2019-07-12 12:39
882264134171185153,2017-07-04 15:45:35,90.0,0.0,0,2019-07-12 12:39
882261626296164355,2017-07-04 15:35:37,90.0,0.0,0,2019-07-12 12:39
882259424085200899,2017-07-04 15:26:52,90.0,0.0,0,2019-07-12 12:39
882258694993584128,2017-07-04 15:23:59,90.0,0.0,0,2019-07-12 12:39
882246590668447744,2017-07-04 14:35:53,90.0,0.0,0,2019-07-12 12:39
882224214945693697,2017-07-04 13:06:58,90.0,0.0,0,2019-07-12 12:39
882214547834245120,2017-07-04 12:28:33,90.0,0.0,0,2019-07-12 12:39
882135926616592384,2017-07-04 7:16:08,90.0,0.0,0,2019-07-12 12:39
882117956284624896,2017-07-04 6:04:44,90.0,0.0,0,2019-07-12 12:39
882114373787029504,2017-07-04 5:50:30,90.0,0.0,0,2019-07-12 12:39
882103353655705601,2017-07-04 5:06:42,90.0,0.0,0,2019-07-12 12:39
882097504283574272,2017-07-04 4:43:28,90.0,0.0,0,2019-07-12 12:39
882094255765901313,2017-07-04 4:30:33,90.0,0.0,0,2019-07-12 12:39
882088194304561152,2017-07-04 4:06:28,90.0,0.0,0,2019-07-12 12:39
882082718233878529,2017-07-04 3:44:42,90.0,0.0,0,2019-07-12 12:39
882079182364258304,2017-07-04 3:30:39,90.0,0.0,0,2019-07-12 12:39
882074852588494848,2017-07-04 3:13:27,90.0,0.0,0,2019-07-12 12:39
882073459723030533,2017-07-04 3:07:55,90.0,0.0,0,2019-07-12 12:39
882071584491569152,2017-07-04 3:00:28,90.0,0.0,0,2019-07-12 12:39
882070226287898626,2017-07-04 2:55:04,90.0,0.0,0,2019-07-12 12:39
