year,month,state,frequency,sentiment
2015,5,MA,0.0,
2015,6,MA,0.0,
2015,7,MA,0.0,
2015,8,MA,0.0,
2015,9,MA,0.0,
2015,10,MA,0.0,
2015,11,MA,0.0,
2015,12,MA,0.0,
2016,1,MA,0.0,
2016,2,MA,0.0,
2016,3,MA,0.0,
2016,4,MA,0.0,
2016,5,MA,0.0,
2016,6,MA,0.0,
2016,7,MA,0.0,
2016,8,MA,0.0,
2016,9,MA,0.0,
2016,10,MA,0.0,
2016,11,MA,0.0,
2016,12,MA,0.0,
2017,1,MA,0.0,
2017,2,MA,0.0,
2017,3,MA,0.0,
2017,4,MA,0.0,
2017,5,MA,0.0,
2017,6,MA,0.0,
2017,7,MA,11.0,0.2360360094451
2017,8,MA,26.0,0.140399184149184
2017,9,MA,7.0,0.178095238095238
2017,10,MA,10.0,0.169083333333333
2017,11,MA,15.0,0.204545454545455
2017,12,MA,4.0,0.235416666666667
2018,1,MA,7.0,0.107142857142857
2018,2,MA,28.0,0.0396875
2018,3,MA,18.0,0.126111111111111
2018,4,MA,2.0,0.129166666666667
2018,5,MA,4.0,0.212981060606061
2018,6,MA,4.0,0.125
2018,7,MA,14.0,0.149867424242424
2018,8,MA,9.0,0.0203703703703704
2018,9,MA,0.0,
2018,10,MA,7.0,0.241428571428571
2018,11,MA,0.0,
2018,12,MA,0.0,
2019,1,MA,0.0,
2019,2,MA,0.0,
2019,3,MA,0.0,
2019,4,MA,0.0,
2019,5,MA,0.0,
2019,6,MA,5.0,0.162450505050505
2019,7,MA,10.0,0.220018181818182
2019,8,MA,0.0,
2019,9,MA,0.0,
2019,10,MA,0.0,
2019,11,MA,0.0,
2019,12,MA,0.0,
2020,1,MA,0.0,
2012,1,MI,0.0,
2012,2,MI,0.0,
2012,3,MI,0.0,
2012,4,MI,0.0,
2012,5,MI,0.0,
2012,6,MI,0.0,
2012,7,MI,0.0,
2012,8,MI,0.0,
2012,9,MI,0.0,
2012,10,MI,0.0,
2012,11,MI,0.0,
2012,12,MI,0.0,
2013,1,MI,0.0,
2013,2,MI,0.0,
2013,3,MI,0.0,
2013,4,MI,0.0,
2013,5,MI,0.0,
2013,6,MI,0.0,
2013,7,MI,0.0,
2013,8,MI,0.0,
2013,9,MI,0.0,
2013,10,MI,0.0,
2013,11,MI,0.0,
2013,12,MI,0.0,
2014,1,MI,0.0,
2014,2,MI,0.0,
2014,3,MI,0.0,
2014,4,MI,0.0,
2014,5,MI,0.0,
2014,6,MI,0.0,
2014,7,MI,0.0,
2014,8,MI,0.0,
2014,9,MI,0.0,
2014,10,MI,0.0,
2014,11,MI,0.0,
2014,12,MI,0.0,
2015,1,MI,0.0,
2015,2,MI,0.0,
2015,3,MI,0.0,
2015,4,MI,0.0,
2015,5,MI,0.0,
2015,6,MI,0.0,
2015,7,MI,0.0,
2015,8,MI,0.0,
2015,9,MI,0.0,
2015,10,MI,0.0,
2015,11,MI,0.0,
2015,12,MI,0.0,
2016,1,MI,0.0,
2016,2,MI,0.0,
2016,3,MI,0.0,
2016,4,MI,0.0,
2016,5,MI,0.0,
2016,6,MI,0.0,
2016,7,MI,0.0,
2016,8,MI,0.0,
2016,9,MI,0.0,
2016,10,MI,0.0,
2016,11,MI,0.0,
2016,12,MI,0.0,
2017,1,MI,0.0,
2017,2,MI,0.0,
2017,3,MI,0.0,
2017,4,MI,0.0,
2017,5,MI,0.0,
2017,6,MI,0.0,
2017,7,MI,8.0,0.0625
2017,8,MI,11.0,0.144140266299357
2017,9,MI,2.0,0.4
2017,10,MI,7.0,0.0767857142857143
2017,11,MI,3.0,0.125
2017,12,MI,0.0,
2018,1,MI,4.0,0.0825
2018,2,MI,15.0,0.0431666666666667
2018,3,MI,18.0,0.116851851851852
2018,4,MI,1.0,0.0
2018,5,MI,2.0,0.201041666666667
2018,6,MI,5.0,-0.0161111111111111
2018,7,MI,0.0,
2018,8,MI,0.0,
2018,9,MI,0.0,
2018,10,MI,2.0,0.1
2018,11,MI,0.0,
2018,12,MI,0.0,
2019,1,MI,0.0,
2019,2,MI,0.0,
2019,3,MI,0.0,
2019,4,MI,0.0,
2019,5,MI,0.0,
2019,6,MI,0.0,
2019,7,MI,5.0,-0.00625
2019,8,MI,0.0,
2019,9,MI,0.0,
2019,10,MI,0.0,
2019,11,MI,0.0,
2019,12,MI,0.0,
2020,1,MI,0.0,
2012,1,MN,0.0,
2012,2,MN,0.0,
2012,3,MN,0.0,
2012,4,MN,0.0,
2012,5,MN,0.0,
2012,6,MN,0.0,
2012,7,MN,0.0,
2012,8,MN,0.0,
2012,9,MN,0.0,
2012,10,MN,0.0,
2012,11,MN,0.0,
2012,12,MN,0.0,
2013,1,MN,0.0,
2013,2,MN,0.0,
2013,3,MN,0.0,
2013,4,MN,0.0,
2013,5,MN,0.0,
2013,6,MN,0.0,
2013,7,MN,0.0,
2013,8,MN,0.0,
2013,9,MN,0.0,
2013,10,MN,0.0,
2013,11,MN,0.0,
2013,12,MN,0.0,
2014,1,MN,0.0,
2014,2,MN,0.0,
2014,3,MN,0.0,
2014,4,MN,0.0,
2014,5,MN,0.0,
2014,6,MN,0.0,
2014,7,MN,0.0,
2014,8,MN,0.0,
2014,9,MN,0.0,
2014,10,MN,0.0,
2014,11,MN,0.0,
2014,12,MN,0.0,
2015,1,MN,0.0,
2015,2,MN,0.0,
2015,3,MN,0.0,
2015,4,MN,0.0,
2015,5,MN,0.0,
2015,6,MN,0.0,
2015,7,MN,0.0,
2015,8,MN,0.0,
2015,9,MN,0.0,
2015,10,MN,0.0,
2015,11,MN,0.0,
2015,12,MN,0.0,
2016,1,MN,0.0,
2016,2,MN,0.0,
2016,3,MN,0.0,
2016,4,MN,0.0,
2016,5,MN,0.0,
2016,6,MN,0.0,
2016,7,MN,0.0,
2016,8,MN,0.0,
2016,9,MN,0.0,
2016,10,MN,0.0,
2016,11,MN,0.0,
2016,12,MN,0.0,
2017,1,MN,0.0,
2017,2,MN,0.0,
2017,3,MN,0.0,
2017,4,MN,0.0,
2017,5,MN,0.0,
2017,6,MN,0.0,
2017,7,MN,10.0,0.316666666666667
2017,8,MN,7.0,0.206087662337662
2017,9,MN,8.0,0.0577777777777778
2017,10,MN,9.0,0.149074074074074
2017,11,MN,3.0,0.0811805555555555
2017,12,MN,12.0,0.267260101010101
2018,1,MN,9.0,0.0625925925925926
2018,2,MN,6.0,0.293402777777778
2018,3,MN,17.0,0.183261289364231
2018,4,MN,11.0,0.0696074380165289
2018,5,MN,8.0,0.274427083333333
2018,6,MN,4.0,0.241135161135161
2018,7,MN,4.0,0.0668402777777778
2018,8,MN,10.0,0.118037037037037
2018,9,MN,6.0,0.140277777777778
2018,10,MN,3.0,0.103472222222222
2018,11,MN,0.0,
2018,12,MN,0.0,
2019,1,MN,0.0,
2019,2,MN,0.0,
2019,3,MN,0.0,
2019,4,MN,0.0,
2019,5,MN,0.0,
2019,6,MN,8.0,0.225694444444444
2019,7,MN,25.0,0.175788888888889
2019,8,MN,0.0,
2019,9,MN,0.0,
2019,10,MN,0.0,
2019,11,MN,0.0,
2019,12,MN,0.0,
2020,1,MN,0.0,
2012,1,MS,0.0,
2012,2,MS,0.0,
2012,3,MS,0.0,
2012,4,MS,0.0,
2012,5,MS,0.0,
2012,6,MS,0.0,
2012,7,MS,0.0,
2012,8,MS,0.0,
2012,9,MS,0.0,
2012,10,MS,0.0,
2012,11,MS,0.0,
2012,12,MS,0.0,
2013,1,MS,0.0,
2013,2,MS,0.0,
2013,3,MS,0.0,
2013,4,MS,0.0,
2013,5,MS,0.0,
2013,6,MS,0.0,
2013,7,MS,0.0,
2013,8,MS,0.0,
2013,9,MS,0.0,
2013,10,MS,0.0,
2013,11,MS,0.0,
2013,12,MS,0.0,
2014,1,MS,0.0,
2014,2,MS,0.0,
2014,3,MS,0.0,
2014,4,MS,0.0,
2014,5,MS,0.0,
2014,6,MS,0.0,
2014,7,MS,0.0,
2014,8,MS,0.0,
2014,9,MS,0.0,
2014,10,MS,0.0,
2014,11,MS,0.0,
2014,12,MS,0.0,
2015,1,MS,0.0,
2015,2,MS,0.0,
2015,3,MS,0.0,
2015,4,MS,0.0,
2015,5,MS,0.0,
2015,6,MS,0.0,
2015,7,MS,0.0,
2015,8,MS,0.0,
2015,9,MS,0.0,
2015,10,MS,0.0,
2015,11,MS,0.0,
2015,12,MS,0.0,
2016,1,MS,0.0,
2016,2,MS,0.0,
2016,3,MS,0.0,
2016,4,MS,0.0,
2016,5,MS,0.0,
2016,6,MS,0.0,
2016,7,MS,0.0,
2016,8,MS,0.0,
2016,9,MS,0.0,
2016,10,MS,0.0,
2016,11,MS,0.0,
2016,12,MS,0.0,
2017,1,MS,0.0,
2017,2,MS,0.0,
2017,3,MS,0.0,
2017,4,MS,0.0,
2017,5,MS,0.0,
2017,6,MS,0.0,
2017,7,MS,3.0,0.0
2017,8,MS,0.0,
2017,9,MS,5.0,0.1
2017,10,MS,2.0,0.125
2017,11,MS,1.0,0.0
2017,12,MS,0.0,
2018,1,MS,3.0,0.220909090909091
2018,2,MS,1.0,0.3
2018,3,MS,3.0,0.15
2018,4,MS,0.0,
2018,5,MS,0.0,
2018,6,MS,0.0,
2018,7,MS,0.0,
2018,8,MS,1.0,0.0892857142857143
2018,9,MS,2.0,0.0
2018,10,MS,5.0,0.0318181818181818
2018,11,MS,0.0,
2018,12,MS,0.0,
2019,1,MS,0.0,
2019,2,MS,0.0,
2019,3,MS,0.0,
2019,4,MS,0.0,
2019,5,MS,0.0,
2019,6,MS,3.0,0.0272727272727273
2019,7,MS,3.0,0.126154401154401
2019,8,MS,0.0,
2019,9,MS,0.0,
2019,10,MS,0.0,
2019,11,MS,0.0,
2019,12,MS,0.0,
2020,1,MS,0.0,
2012,1,MO,0.0,
2012,2,MO,0.0,
2012,3,MO,0.0,
2012,4,MO,0.0,
2012,5,MO,0.0,
2012,6,MO,0.0,
2012,7,MO,0.0,
2012,8,MO,0.0,
2012,9,MO,0.0,
2012,10,MO,0.0,
2012,11,MO,0.0,
2012,12,MO,0.0,
2013,1,MO,0.0,
2013,2,MO,0.0,
2013,3,MO,0.0,
2013,4,MO,0.0,
2013,5,MO,0.0,
2013,6,MO,0.0,
2013,7,MO,0.0,
2013,8,MO,0.0,
2013,9,MO,0.0,
2013,10,MO,0.0,
2013,11,MO,0.0,
2013,12,MO,0.0,
2014,1,MO,0.0,
2014,2,MO,0.0,
2014,3,MO,0.0,
2014,4,MO,0.0,
2014,5,MO,0.0,
2014,6,MO,0.0,
2014,7,MO,0.0,
2014,8,MO,0.0,
2014,9,MO,0.0,
2014,10,MO,0.0,
2014,11,MO,0.0,
2014,12,MO,0.0,
2015,1,MO,0.0,
2015,2,MO,0.0,
2015,3,MO,0.0,
2015,4,MO,0.0,
2015,5,MO,0.0,
2015,6,MO,0.0,
2015,7,MO,0.0,
2015,8,MO,0.0,
2015,9,MO,0.0,
2015,10,MO,0.0,
2015,11,MO,0.0,
2015,12,MO,0.0,
2016,1,MO,0.0,
2016,2,MO,0.0,
2016,3,MO,0.0,
2016,4,MO,0.0,
2016,5,MO,0.0,
2016,6,MO,0.0,
2016,7,MO,0.0,
2016,8,MO,0.0,
2016,9,MO,0.0,
2016,10,MO,0.0,
2016,11,MO,0.0,
2016,12,MO,0.0,
2017,1,MO,0.0,
2017,2,MO,0.0,
2017,3,MO,0.0,
2017,4,MO,0.0,
2017,5,MO,0.0,
2017,6,MO,0.0,
2017,7,MO,5.0,0.03
2017,8,MO,11.0,0.296401515151515
2017,9,MO,42.0,0.0840277777777778
2017,10,MO,32.0,0.023828125
2017,11,MO,47.0,0.0985055724417427
2017,12,MO,36.0,0.160648148148148
2018,1,MO,10.0,0.014
2018,2,MO,9.0,0.219907407407407
2018,3,MO,13.0,0.153846153846154
2018,4,MO,25.0,0.292809523809524
2018,5,MO,17.0,0.126041666666667
2018,6,MO,4.0,0.1625
2018,7,MO,5.0,0.311
2018,8,MO,11.0,0.390909090909091
2018,9,MO,10.0,0.1755
2018,10,MO,5.0,-0.0286363636363636
2018,11,MO,0.0,
2018,12,MO,0.0,
2019,1,MO,0.0,
2019,2,MO,0.0,
2019,3,MO,0.0,
2019,4,MO,0.0,
2019,5,MO,0.0,
2019,6,MO,0.0,
2019,7,MO,15.0,0.180217452300786
2019,8,MO,0.0,
2019,9,MO,0.0,
2019,10,MO,0.0,
2019,11,MO,0.0,
2019,12,MO,0.0,
2020,1,MO,0.0,
2012,1,MT,0.0,
2012,2,MT,0.0,
2012,3,MT,0.0,
2012,4,MT,0.0,
2012,5,MT,0.0,
2012,6,MT,0.0,
2012,7,MT,0.0,
2012,8,MT,0.0,
2012,9,MT,0.0,
2012,10,MT,0.0,
2012,11,MT,0.0,
2012,12,MT,0.0,
2013,1,MT,0.0,
2013,2,MT,0.0,
2013,3,MT,0.0,
2013,4,MT,0.0,
2013,5,MT,0.0,
2013,6,MT,0.0,
2013,7,MT,0.0,
2013,8,MT,0.0,
2013,9,MT,0.0,
2013,10,MT,0.0,
2013,11,MT,0.0,
2013,12,MT,0.0,
2014,1,MT,0.0,
2014,2,MT,0.0,
2014,3,MT,0.0,
2014,4,MT,0.0,
2014,5,MT,0.0,
2014,6,MT,0.0,
2014,7,MT,0.0,
2014,8,MT,0.0,
2014,9,MT,0.0,
2014,10,MT,0.0,
2014,11,MT,0.0,
2014,12,MT,0.0,
2015,1,MT,0.0,
2015,2,MT,0.0,
2015,3,MT,0.0,
2015,4,MT,0.0,
2015,5,MT,0.0,
2015,6,MT,0.0,
2015,7,MT,0.0,
2015,8,MT,0.0,
2015,9,MT,0.0,
2015,10,MT,0.0,
2015,11,MT,0.0,
2015,12,MT,0.0,
2016,1,MT,0.0,
2016,2,MT,0.0,
2016,3,MT,0.0,
2016,4,MT,0.0,
2016,5,MT,0.0,
2016,6,MT,0.0,
2016,7,MT,0.0,
2016,8,MT,0.0,
2016,9,MT,0.0,
2016,10,MT,0.0,
2016,11,MT,0.0,
2016,12,MT,0.0,
2017,1,MT,0.0,
2017,2,MT,0.0,
2017,3,MT,0.0,
2017,4,MT,0.0,
2017,5,MT,0.0,
2017,6,MT,0.0,
2017,7,MT,2.0,0.292857142857143
2017,8,MT,0.0,
2017,9,MT,1.0,0.4
2017,10,MT,0.0,
2017,11,MT,0.0,
2017,12,MT,0.0,
2018,1,MT,1.0,0.08
2018,2,MT,1.0,0.22
2018,3,MT,1.0,0.15
2018,4,MT,2.0,0.5
2018,5,MT,1.0,0.16
2018,6,MT,0.0,
2018,7,MT,0.0,
2018,8,MT,0.0,
2018,9,MT,0.0,
2018,10,MT,0.0,
2018,11,MT,0.0,
2018,12,MT,0.0,
2019,1,MT,0.0,
2019,2,MT,0.0,
2019,3,MT,0.0,
2019,4,MT,0.0,
2019,5,MT,0.0,
2019,6,MT,1.0,0.1
2019,7,MT,1.0,-0.01875
2019,8,MT,0.0,
2019,9,MT,0.0,
2019,10,MT,0.0,
2019,11,MT,0.0,
2019,12,MT,0.0,
2020,1,MT,0.0,
2012,1,NE,0.0,
2012,2,NE,0.0,
2012,3,NE,0.0,
2012,4,NE,0.0,
2012,5,NE,0.0,
2012,6,NE,0.0,
2012,7,NE,0.0,
2012,8,NE,0.0,
2012,9,NE,0.0,
2012,10,NE,0.0,
2012,11,NE,0.0,
2012,12,NE,0.0,
2013,1,NE,0.0,
2013,2,NE,0.0,
2013,3,NE,0.0,
2013,4,NE,0.0,
2013,5,NE,0.0,
2013,6,NE,0.0,
2013,7,NE,0.0,
2013,8,NE,0.0,
2013,9,NE,0.0,
2013,10,NE,0.0,
2013,11,NE,0.0,
2013,12,NE,0.0,
2014,1,NE,0.0,
2014,2,NE,0.0,
2014,3,NE,0.0,
2014,4,NE,0.0,
2014,5,NE,0.0,
2014,6,NE,0.0,
2014,7,NE,0.0,
2014,8,NE,0.0,
2014,9,NE,0.0,
2014,10,NE,0.0,
2014,11,NE,0.0,
2014,12,NE,0.0,
2015,1,NE,0.0,
2015,2,NE,0.0,
2015,3,NE,0.0,
2015,4,NE,0.0,
2015,5,NE,0.0,
2015,6,NE,0.0,
2015,7,NE,0.0,
2015,8,NE,0.0,
2015,9,NE,0.0,
2015,10,NE,0.0,
2015,11,NE,0.0,
2015,12,NE,0.0,
2016,1,NE,0.0,
2016,2,NE,0.0,
2016,3,NE,0.0,
2016,4,NE,0.0,
2016,5,NE,0.0,
2016,6,NE,0.0,
2016,7,NE,0.0,
2016,8,NE,0.0,
2016,9,NE,0.0,
2016,10,NE,0.0,
2016,11,NE,0.0,
2016,12,NE,0.0,
2017,1,NE,0.0,
2017,2,NE,0.0,
2017,3,NE,0.0,
2017,4,NE,0.0,
2017,5,NE,0.0,
2017,6,NE,0.0,
2017,7,NE,3.0,0.0
2017,8,NE,3.0,0.0
2017,9,NE,0.0,
2017,10,NE,0.0,
2017,11,NE,0.0,
2017,12,NE,1.0,0.1425
2018,1,NE,2.0,0.4
2018,2,NE,4.0,0.0333333333333333
2018,3,NE,6.0,0.172916666666667
2018,4,NE,1.0,0.16
2018,5,NE,1.0,0.16
2018,6,NE,0.0,
2018,7,NE,0.0,
2018,8,NE,0.0,
2018,9,NE,6.0,0.406666666666667
2018,10,NE,0.0,
2018,11,NE,0.0,
2018,12,NE,0.0,
2019,1,NE,0.0,
2019,2,NE,0.0,
2019,3,NE,0.0,
2019,4,NE,0.0,
2019,5,NE,0.0,
2019,6,NE,3.0,0.216666666666667
2019,7,NE,3.0,0.356565656565657
2019,8,NE,0.0,
2019,9,NE,0.0,
2019,10,NE,0.0,
2019,11,NE,0.0,
2019,12,NE,0.0,
2020,1,NE,0.0,
2012,1,NV,0.0,
2012,2,NV,0.0,
2012,3,NV,0.0,
2012,4,NV,0.0,
2012,5,NV,0.0,
2012,6,NV,0.0,
2012,7,NV,0.0,
2012,8,NV,0.0,
2012,9,NV,0.0,
2012,10,NV,0.0,
2012,11,NV,0.0,
2012,12,NV,0.0,
2013,1,NV,0.0,
2013,2,NV,0.0,
2013,3,NV,0.0,
2013,4,NV,0.0,
2013,5,NV,0.0,
2013,6,NV,0.0,
2013,7,NV,0.0,
2013,8,NV,0.0,
2013,9,NV,0.0,
2013,10,NV,0.0,
2013,11,NV,0.0,
2013,12,NV,0.0,
2014,1,NV,0.0,
2014,2,NV,0.0,
2014,3,NV,0.0,
2014,4,NV,0.0,
2014,5,NV,0.0,
2014,6,NV,0.0,
2014,7,NV,0.0,
2014,8,NV,0.0,
2014,9,NV,0.0,
2014,10,NV,0.0,
2014,11,NV,0.0,
2014,12,NV,0.0,
2015,1,NV,0.0,
2015,2,NV,0.0,
2015,3,NV,0.0,
2015,4,NV,0.0,
2015,5,NV,0.0,
2015,6,NV,0.0,
2015,7,NV,0.0,
2015,8,NV,0.0,
2015,9,NV,0.0,
2015,10,NV,0.0,
2015,11,NV,0.0,
2015,12,NV,0.0,
2016,1,NV,0.0,
2016,2,NV,0.0,
2016,3,NV,0.0,
2016,4,NV,0.0,
2016,5,NV,0.0,
2016,6,NV,0.0,
2016,7,NV,0.0,
2016,8,NV,0.0,
2016,9,NV,0.0,
2016,10,NV,0.0,
2016,11,NV,0.0,
2016,12,NV,0.0,
2017,1,NV,0.0,
2017,2,NV,0.0,
2017,3,NV,0.0,
2017,4,NV,0.0,
2017,5,NV,0.0,
2017,6,NV,0.0,
2017,7,NV,1.0,0.0
2017,8,NV,1.0,0.0
2017,9,NV,8.0,0.29375
2017,10,NV,9.0,0.141666666666667
2017,11,NV,7.0,0.0714285714285714
2017,12,NV,4.0,0.0427777777777778
2018,1,NV,1.0,0.08
2018,2,NV,24.0,0.0920717592592593
2018,3,NV,7.0,0.148809523809524
2018,4,NV,0.0,
2018,5,NV,5.0,0.0708888888888889
2018,6,NV,0.0,
2018,7,NV,2.0,0.0
2018,8,NV,3.0,0.05
2018,9,NV,5.0,-0.04
2018,10,NV,5.0,0.0775
2018,11,NV,0.0,
2018,12,NV,0.0,
2019,1,NV,0.0,
2019,2,NV,0.0,
2019,3,NV,0.0,
2019,4,NV,0.0,
2019,5,NV,0.0,
2019,6,NV,1.0,0.0266666666666667
2019,7,NV,13.0,0.279394640852974
2019,8,NV,0.0,
2019,9,NV,0.0,
2019,10,NV,0.0,
2019,11,NV,0.0,
2019,12,NV,0.0,
2020,1,NV,0.0,
2012,1,NH,0.0,
2012,2,NH,0.0,
2012,3,NH,0.0,
2012,4,NH,0.0,
2012,5,NH,0.0,
2012,6,NH,0.0,
2012,7,NH,0.0,
2012,8,NH,0.0,
2012,9,NH,0.0,
2012,10,NH,0.0,
2012,11,NH,0.0,
2012,12,NH,0.0,
2013,1,NH,0.0,
2013,2,NH,0.0,
2013,3,NH,0.0,
2013,4,NH,0.0,
2013,5,NH,0.0,
2013,6,NH,0.0,
2013,7,NH,0.0,
2013,8,NH,0.0,
2013,9,NH,0.0,
2013,10,NH,0.0,
2013,11,NH,0.0,
2013,12,NH,0.0,
2014,1,NH,0.0,
2014,2,NH,0.0,
2014,3,NH,0.0,
2014,4,NH,0.0,
2014,5,NH,0.0,
2014,6,NH,0.0,
2014,7,NH,0.0,
2014,8,NH,0.0,
2014,9,NH,0.0,
2014,10,NH,0.0,
2014,11,NH,0.0,
2014,12,NH,0.0,
2015,1,NH,0.0,
2015,2,NH,0.0,
2015,3,NH,0.0,
2015,4,NH,0.0,
2015,5,NH,0.0,
2015,6,NH,0.0,
2015,7,NH,0.0,
2015,8,NH,0.0,
2015,9,NH,0.0,
2015,10,NH,0.0,
2015,11,NH,0.0,
2015,12,NH,0.0,
2016,1,NH,0.0,
2016,2,NH,0.0,
2016,3,NH,0.0,
2016,4,NH,0.0,
2016,5,NH,0.0,
2016,6,NH,0.0,
2016,7,NH,0.0,
2016,8,NH,0.0,
2016,9,NH,0.0,
2016,10,NH,0.0,
2016,11,NH,0.0,
2016,12,NH,0.0,
2017,1,NH,0.0,
2017,2,NH,0.0,
2017,3,NH,0.0,
2017,4,NH,0.0,
2017,5,NH,0.0,
2017,6,NH,0.0,
2017,7,NH,1.0,0.0
2017,8,NH,4.0,0.0625
2017,9,NH,1.0,0.25
2017,10,NH,0.0,
2017,11,NH,0.0,
2017,12,NH,0.0,
2018,1,NH,1.0,0.0416666666666667
2018,2,NH,0.0,
2018,3,NH,1.0,0.0533333333333333
2018,4,NH,0.0,
2018,5,NH,2.0,0.0
2018,6,NH,0.0,
2018,7,NH,1.0,0.8
2018,8,NH,0.0,
2018,9,NH,1.0,0.0
2018,10,NH,1.0,0.325
2018,11,NH,0.0,
2018,12,NH,0.0,
2019,1,NH,0.0,
2019,2,NH,0.0,
2019,3,NH,0.0,
2019,4,NH,0.0,
2019,5,NH,0.0,
2019,6,NH,1.0,0.0
2019,7,NH,0.0,
2019,8,NH,0.0,
2019,9,NH,0.0,
2019,10,NH,0.0,
2019,11,NH,0.0,
2019,12,NH,0.0,
2020,1,NH,0.0,
2012,1,NJ,0.0,
2012,2,NJ,0.0,
2012,3,NJ,0.0,
2012,4,NJ,0.0,
2012,5,NJ,0.0,
2012,6,NJ,0.0,
2012,7,NJ,0.0,
2012,8,NJ,0.0,
2012,9,NJ,0.0,
2012,10,NJ,0.0,
2012,11,NJ,0.0,
2012,12,NJ,0.0,
2013,1,NJ,0.0,
2013,2,NJ,0.0,
2013,3,NJ,0.0,
2013,4,NJ,0.0,
2013,5,NJ,0.0,
2013,6,NJ,0.0,
2013,7,NJ,0.0,
2013,8,NJ,0.0,
2013,9,NJ,0.0,
2013,10,NJ,0.0,
2013,11,NJ,0.0,
2013,12,NJ,0.0,
2014,1,NJ,0.0,
2014,2,NJ,0.0,
2014,3,NJ,0.0,
2014,4,NJ,0.0,
2014,5,NJ,0.0,
2014,6,NJ,0.0,
2014,7,NJ,0.0,
2014,8,NJ,0.0,
2014,9,NJ,0.0,
2014,10,NJ,0.0,
2014,11,NJ,0.0,
2014,12,NJ,0.0,
2015,1,NJ,0.0,
2015,2,NJ,0.0,
2015,3,NJ,0.0,
2015,4,NJ,0.0,
2015,5,NJ,0.0,
2015,6,NJ,0.0,
2015,7,NJ,0.0,
2015,8,NJ,0.0,
2015,9,NJ,0.0,
2015,10,NJ,0.0,
2015,11,NJ,0.0,
2015,12,NJ,0.0,
2016,1,NJ,0.0,
2016,2,NJ,0.0,
2016,3,NJ,0.0,
2016,4,NJ,0.0,
2016,5,NJ,0.0,
2016,6,NJ,0.0,
2016,7,NJ,0.0,
2016,8,NJ,0.0,
2016,9,NJ,0.0,
2016,10,NJ,0.0,
2016,11,NJ,0.0,
2016,12,NJ,0.0,
2017,1,NJ,0.0,
2017,2,NJ,0.0,
2017,3,NJ,0.0,
2017,4,NJ,0.0,
2017,5,NJ,0.0,
2017,6,NJ,0.0,
2017,7,NJ,2.0,0.0
2017,8,NJ,0.0,
2017,9,NJ,1.0,0.0
2017,10,NJ,6.0,0.216666666666667
2017,11,NJ,4.0,0.0
2017,12,NJ,2.0,0.0
2018,1,NJ,0.0,
2018,2,NJ,2.0,0.0625
2018,3,NJ,2.0,0.2125
2018,4,NJ,2.0,0.15
2018,5,NJ,0.0,
2018,6,NJ,14.0,0.239002976190476
2018,7,NJ,7.0,0.0857142857142857
2018,8,NJ,1.0,0.218097643097643
2018,9,NJ,6.0,0.27962962962963
2018,10,NJ,2.0,0.3
2018,11,NJ,0.0,
2018,12,NJ,0.0,
2019,1,NJ,0.0,
2019,2,NJ,0.0,
2019,3,NJ,0.0,
2019,4,NJ,0.0,
2019,5,NJ,0.0,
2019,6,NJ,6.0,0.472098765432099
2019,7,NJ,9.0,0.088145342312009
2019,8,NJ,0.0,
2019,9,NJ,0.0,
2019,10,NJ,0.0,
2019,11,NJ,0.0,
2019,12,NJ,0.0,
2020,1,NJ,0.0,
2012,1,NM,0.0,
2012,2,NM,0.0,
2012,3,NM,0.0,
2012,4,NM,0.0,
2012,5,NM,0.0,
2012,6,NM,0.0,
2012,7,NM,0.0,
2012,8,NM,0.0,
2012,9,NM,0.0,
2012,10,NM,0.0,
2012,11,NM,0.0,
2012,12,NM,0.0,
2013,1,NM,0.0,
2013,2,NM,0.0,
2013,3,NM,0.0,
2013,4,NM,0.0,
2013,5,NM,0.0,
2013,6,NM,0.0,
2013,7,NM,0.0,
2013,8,NM,0.0,
2013,9,NM,0.0,
2013,10,NM,0.0,
2013,11,NM,0.0,
2013,12,NM,0.0,
2014,1,NM,0.0,
2014,2,NM,0.0,
2014,3,NM,0.0,
2014,4,NM,0.0,
2014,5,NM,0.0,
2014,6,NM,0.0,
2014,7,NM,0.0,
2014,8,NM,0.0,
2014,9,NM,0.0,
2014,10,NM,0.0,
2014,11,NM,0.0,
2014,12,NM,0.0,
2015,1,NM,0.0,
2015,2,NM,0.0,
2015,3,NM,0.0,
2015,4,NM,0.0,
2015,5,NM,0.0,
2015,6,NM,0.0,
2015,7,NM,0.0,
2015,8,NM,0.0,
2015,9,NM,0.0,
2015,10,NM,0.0,
2015,11,NM,0.0,
2015,12,NM,0.0,
2016,1,NM,0.0,
2016,2,NM,0.0,
2016,3,NM,0.0,
2016,4,NM,0.0,
2016,5,NM,0.0,
2016,6,NM,0.0,
2016,7,NM,0.0,
2016,8,NM,0.0,
2016,9,NM,0.0,
2016,10,NM,0.0,
2016,11,NM,0.0,
2016,12,NM,0.0,
2017,1,NM,0.0,
2017,2,NM,0.0,
2017,3,NM,0.0,
2017,4,NM,0.0,
2017,5,NM,0.0,
2017,6,NM,0.0,
2017,7,NM,0.0,
2017,8,NM,0.0,
2017,9,NM,0.0,
2017,10,NM,0.0,
2017,11,NM,0.0,
2017,12,NM,0.0,
2018,1,NM,0.0,
2018,2,NM,0.0,
2018,3,NM,2.0,0.075
2018,4,NM,0.0,
2018,5,NM,3.0,0.05
2018,6,NM,0.0,
